x,y,days_below_so,days_below_so_fb,days_below_so_adj_95,days_total,days_below_so_adj_95fb,survival_so,survival_adj_95,survival_so_fb,survival_adj_95fb
5.16667717153376,56.6666673172352,0,0,0,153,0,100,100,100,100
5.16667717153376,56.7500006653542,0,0,0,153,0,100,100,100,100
5.16667717153376,56.8333340134732,0,0,0,153,0,100,100,100,100
5.16667717153376,56.9166673615921,0,0,0,153,0,100,100,100,100
5.16667717153376,57.0000007097111,0,0,0,153,0,100,100,100,100
5.16667717153376,57.0833340578301,0,0,0,153,0,100,100,100,100
5.16667717153376,57.1666674059491,0,0,0,153,0,100,100,100,100
5.16667717153376,57.2500007540681,0,0,0,153,0,100,100,100,100
5.16667717153376,57.3333341021871,0,0,0,153,0,100,100,100,100
5.16667717153376,57.416667450306,0,0,0,153,0,100,100,100,100
5.16667717153376,57.500000798425,0,0,0,153,0,100,100,100,100
5.16667717153376,57.583334146544,0,0,0,153,0,100,100,100,100
5.16667717153376,57.666667494663,0,0,0,153,0,100,100,100,100
5.16667717153376,57.750000842782,0,0,0,153,0,100,100,100,100
5.16667717153376,57.8333341909009,0,0,0,153,0,100,100,100,100
5.16667717153376,57.9166675390199,0,0,0,153,0,100,100,100,100
5.16667717153376,58.0000008871389,0,0,0,153,0,100,100,100,100
5.16667717153376,58.0833342352579,0,0,0,153,0,100,100,100,100
5.16667717153376,58.1666675833769,0,0,0,153,0,100,100,100,100
5.16667717153376,58.2500009314958,0,0,0,153,0,100,100,100,100
5.16667717153376,58.3333342796148,0,0,0,153,0,100,100,100,100
5.16667717153376,58.4166676277338,0,0,0,153,0,100,100,100,100
5.16667717153376,58.5000009758528,0,0,0,153,0,100,100,100,100
5.16667717153376,58.5833343239718,0,0,0,153,0,100,100,100,100
5.16667717153376,58.6666676720908,0,0,0,153,0,100,100,100,100
5.16667717153376,58.7500010202097,0,0,0,153,0,100,100,100,100
5.16667717153376,58.8333343683287,0,0,0,153,0,100,100,100,100
5.16667717153376,58.9166677164477,0,0,0,153,0,100,100,100,100
5.16667717153376,59.0000010645667,0,0,0,153,0,100,100,100,100
5.16667717153376,59.0833344126857,0,0,0,153,0,100,100,100,100
5.16667717153376,59.1666677608047,0,0,0,153,0,100,100,100,100
5.16667717153376,59.3333344570426,0,0,0,153,0,100,100,100,100
5.16667717153376,59.4166678051616,0,0,0,153,0,100,100,100,100
5.16667717153376,59.5000011532806,0,0,0,153,0,100,100,100,100
5.16667717153376,59.5833345013996,0,0,0,153,0,100,100,100,100
5.16667717153376,59.9166678938755,0,0,0,153,0,100,100,100,100
5.16667717153376,60.0000012419945,0,0,0,153,0,100,100,100,100
5.16667717153376,60.0833345901134,0,0,0,153,0,100,100,100,100
5.16667717153376,60.1666679382324,0,0,0,153,0,100,100,100,100
5.16667717153376,60.2500012863514,0,0,0,153,0,100,100,100,100
5.16667717153376,62.00000159685,0,0,0,153,0,100,100,100,100
5.16667717153376,62.083334944969,0,0,0,153,0,100,100,100,100
5.16667717153376,62.250001641207,0,0,0,153,0,100,100,100,100
5.16667717153376,62.333334989326,0,0,0,153,0,100,100,100,100
5.16667717153376,62.4166683374449,0,0,0,153,0,100,100,100,100
5.16667717153376,62.5000016855639,0,0,0,153,0,100,100,100,100
