x,y,time.x,salinity.x,time.y,salinity.y,salinity_diff,change_rate
16.5250005604145,65.9749988811352,X2090.01.01,,X2010.01.01,,,
16.5750005621102,65.9749988811352,X2090.01.01,,X2010.01.01,,,
16.6250005638058,65.9749988811352,X2090.01.01,,X2010.01.01,,,
16.6750005655015,65.9749988811352,X2090.01.01,,X2010.01.01,,,
16.7250005671971,65.9749988811352,X2090.01.01,,X2010.01.01,,,
16.7750005688928,65.9749988811352,X2090.01.01,,X2010.01.01,,,
16.8250005705884,65.9749988811352,X2090.01.01,,X2010.01.01,,,
16.8750005722841,65.9749988811352,X2090.01.01,,X2010.01.01,,,
16.9250005739797,65.9749988811352,X2090.01.01,,X2010.01.01,,,
16.9750005756754,65.9749988811352,X2090.01.01,,X2010.01.01,,,
17.025000577371,65.9749988811352,X2090.01.01,,X2010.01.01,,,
17.0750005790667,65.9749988811352,X2090.01.01,,X2010.01.01,,,
17.1250005807624,65.9749988811352,X2090.01.01,,X2010.01.01,,,
17.175000582458,65.9749988811352,X2090.01.01,,X2010.01.01,,,
17.2250005841537,65.9749988811352,X2090.01.01,,X2010.01.01,,,
17.2750005858493,65.9749988811352,X2090.01.01,,X2010.01.01,,,
17.325000587545,65.9749988811352,X2090.01.01,,X2010.01.01,,,
17.3750005892406,65.9749988811352,X2090.01.01,,X2010.01.01,,,
17.4250005909363,65.9749988811352,X2090.01.01,,X2010.01.01,,,
17.4750005926319,65.9749988811352,X2090.01.01,,X2010.01.01,,,
17.5250005943276,65.9749988811352,X2090.01.01,,X2010.01.01,,,
17.5750005960233,65.9749988811352,X2090.01.01,,X2010.01.01,,,
17.6250005977189,65.9749988811352,X2090.01.01,,X2010.01.01,,,
17.6750005994146,65.9749988811352,X2090.01.01,,X2010.01.01,,,
17.7250006011102,65.9749988811352,X2090.01.01,,X2010.01.01,,,
